filename,distance
image_0932.jpg,4127968.31
image_0967.jpg,40621.83
image_0457.jpg,3274.7
image_1301.jpg,1487260.24
image_0451.jpg,129667.77
image_1227.jpg,2801236.77
image_0992.jpg,6388.59
image_0808.jpg,10215.79
image_0367.jpg,2706499.24
image_1055.jpg,601888.57
image_0475.jpg,643589.28
image_0249.jpg,340109.17
image_0180.jpg,544161.56
image_0162.jpg,15620.58
image_0786.jpg,332951.17
image_0007.jpg,6350.6
image_1034.jpg,58959.12
image_1133.jpg,44625.23
image_1312.jpg,3109283.52
image_1180.jpg,881090.95
image_0240.jpg,2754903.03
image_0348.jpg,359661.21
image_1027.jpg,1050489.47
image_0915.jpg,1169262.62
image_0657.jpg,1538127.95
image_0494.jpg,70834.38
image_0981.jpg,316755.14
image_0067.jpg,6598.49
image_1288.jpg,694747.4
image_0187.jpg,450758.38
image_0524.jpg,729456.84
image_0620.jpg,10890.4
image_0958.jpg,818971.49
image_0561.jpg,200427.96
image_0300.jpg,225126.21
image_0340.jpg,2708835.79
image_0718.jpg,234515.64
image_0557.jpg,167638.25
image_1132.jpg,85924.15
image_0841.jpg,20830.85
image_1278.jpg,1009302.93
image_0837.jpg,1317785.55
image_0707.jpg,743212.43
image_0886.jpg,69730.55
image_0976.jpg,4872430.56
image_1063.jpg,100821.72
image_0658.jpg,1240442.28
image_1357.jpg,20104.3
image_1198.jpg,230833.65
image_0510.jpg,577055.11
image_0132.jpg,120155.22
image_1080.jpg,221494.94
image_0305.jpg,779883.23
image_1123.jpg,1970512.45
image_0628.jpg,402516.38
image_1015.jpg,9109.41
image_1113.jpg,225145.09
image_0754.jpg,32666.33
image_0760.jpg,94349.12
image_1279.jpg,871577.52
image_0438.jpg,15199115.57
image_0426.jpg,6648795.66
image_1135.jpg,46325.15
image_1197.jpg,199434.52
image_0755.jpg,225313.38
image_0771.jpg,1411318.81
image_0804.jpg,47359.22
image_0254.jpg,13916982.65
image_1212.jpg,2670007.48
image_1340.jpg,324660.31
image_0539.jpg,14031486.2
image_0482.jpg,219639.1
image_0342.jpg,374006.65
image_1313.jpg,2358972.95
image_0184.jpg,856479.12
image_0815.jpg,65166.29
image_0435.jpg,246165.86
image_0968.jpg,1851329.84
image_0971.jpg,1017814.72
image_0637.jpg,25578.3
image_0278.jpg,248295.22
image_0606.jpg,8364582.94
image_0785.jpg,87113.55
image_0948.jpg,1311.25
image_0911.jpg,226792.06
image_0431.jpg,3651178.1
image_1267.jpg,2365827.01
image_0822.jpg,35421.15
image_0712.jpg,523592.65
image_0467.jpg,8701842.57
image_0868.jpg,14327.02
image_0133.jpg,116987.43
image_0407.jpg,295923.79
image_0793.jpg,178734.57
image_0041.jpg,353443.93
image_0641.jpg,2643818.62
image_0501.jpg,49921.8
image_1043.jpg,1037495.59
image_1111.jpg,362262.72
image_0003.jpg,605567.83
image_0527.jpg,89805.41
image_1131.jpg,621560.4
image_0267.jpg,1980105.81
image_0043.jpg,249165.82
image_0260.jpg,4251590.03
image_0072.jpg,985623.28
image_1049.jpg,2028839.73
image_0993.jpg,55022.95
image_0405.jpg,5320292.96
image_0929.jpg,183312.02
image_0346.jpg,1682744.04
image_0741.jpg,30165.9
image_0623.jpg,510676.5
image_0138.jpg,2558744.21
image_0123.jpg,226511.89
image_0082.jpg,2492273.36
image_0269.jpg,681913.23
image_1100.jpg,2223081.08
image_0454.jpg,264878.55
image_0642.jpg,2001604.93
image_1220.jpg,53251.32
image_0936.jpg,1547739.53
image_0139.jpg,76571.98
image_0228.jpg,51360.54
image_0583.jpg,567312.22
image_1061.jpg,172985.35
image_0397.jpg,330863.95
image_0160.jpg,361657.95
image_0358.jpg,8555.84
image_0204.jpg,1523468.27
image_1154.jpg,1268544.06
image_0486.jpg,869675.3
image_0640.jpg,11650332.8
image_0083.jpg,2400423.03
image_0113.jpg,389165.21
image_0264.jpg,162947.74
image_1309.jpg,1088371.01
image_0063.jpg,25542.87
image_1196.jpg,1434304.47
image_0246.jpg,5703.21
image_1348.jpg,30465.15
image_1064.jpg,804566.89
image_0136.jpg,753158.56
image_0021.jpg,97410.57
image_1098.jpg,20446.69
image_1065.jpg,221929.53
image_0492.jpg,14200866.39
image_0954.jpg,1038222.69
image_0799.jpg,477083.63
image_0629.jpg,118867.92
image_0077.jpg,144028.6
image_0445.jpg,1389106.97
image_1079.jpg,1390860.59
image_1328.jpg,1892207.49
image_0349.jpg,56013.74
image_0080.jpg,451025.48
image_0686.jpg,153835.34
image_1004.jpg,95149.36
image_0644.jpg,2123655.28
image_0801.jpg,102929.64
image_1205.jpg,381847.71
image_0006.jpg,58840.51
image_0766.jpg,117160.09
image_0665.jpg,825638.23
image_0696.jpg,118174.54
image_0318.jpg,110058.24
image_0738.jpg,23209.46
image_0649.jpg,270710.71
image_0033.jpg,29804.75
image_1128.jpg,1318452.31
image_0624.jpg,139694.33
image_1342.jpg,101273.09
image_0715.jpg,71512.48
image_0824.jpg,462930.98
image_1121.jpg,37934.04
image_0208.jpg,13288.71
image_0442.jpg,123752.22
image_0327.jpg,34877.28
image_0540.jpg,1314299.5
image_1068.jpg,37787.26
image_0163.jpg,307577.28
image_0408.jpg,709454.91
image_0595.jpg,6949.28
image_0759.jpg,1121723.05
image_0437.jpg,8081297.23
image_0032.jpg,49145.3
image_1232.jpg,1111351.47
image_0126.jpg,634154.38
image_0044.jpg,124551.44
image_0279.jpg,1405420.0
image_0243.jpg,3750274.22
image_1299.jpg,50316.29
image_1346.jpg,814055.68
image_0969.jpg,1672209.05
image_1165.jpg,133112.66
image_1093.jpg,7068265.9
image_0394.jpg,157740.2
image_1349.jpg,187296.84
image_1253.jpg,309806.84
image_0060.jpg,48992.57
image_0758.jpg,1662280.08
image_1171.jpg,2702494.8
image_0169.jpg,95891.06
image_0447.jpg,41929.68
image_0312.jpg,545050.52
image_0864.jpg,3712351.73
image_0829.jpg,4095627.21
image_1222.jpg,47165.63
image_0446.jpg,569923.67
image_0787.jpg,131540.28
image_0322.jpg,9299.32
image_0989.jpg,248900.32
image_1265.jpg,119919.4
image_0325.jpg,226887.63
image_0462.jpg,2449078.75
image_0925.jpg,36680.29
image_0687.jpg,8191771.91
image_0790.jpg,7813.5
image_1038.jpg,133944.76
image_0166.jpg,14173.08
image_0840.jpg,981082.79
image_0051.jpg,7308.47
image_0982.jpg,131505.29
image_0283.jpg,104736.35
image_1319.jpg,8271.53
image_1062.jpg,118930.43
image_1077.jpg,385799.19
image_0511.jpg,320045.88
image_0884.jpg,319303.52
image_0118.jpg,71441.75
image_0295.jpg,3742872.29
image_0146.jpg,329600.51
image_0311.jpg,1485480.03
image_0680.jpg,777999.93
image_1152.jpg,2702202.88
image_0303.jpg,869309.93
image_1316.jpg,96242.16
image_1054.jpg,3215553.17
image_0980.jpg,2429212.35
image_1039.jpg,242731.89
image_0353.jpg,75017.68
image_0201.jpg,14052238.87
image_0216.jpg,12004.04
image_0075.jpg,3666.58
image_0379.jpg,965715.77
image_0258.jpg,540219.18
image_0691.jpg,592547.24
image_0924.jpg,983596.35
image_1324.jpg,6112903.77
image_0631.jpg,4329932.09
image_0190.jpg,890265.1
image_0135.jpg,163232.36
image_0381.jpg,1958069.98
image_0765.jpg,48958.25
image_0611.jpg,28019.93
image_0291.jpg,3798.18
image_1248.jpg,169635.6
image_1329.jpg,556466.63
image_0141.jpg,13629.23
image_0761.jpg,25069.43
image_1117.jpg,1695399.41
image_0280.jpg,4051251.77
image_1209.jpg,37937.91
image_1088.jpg,4529.08
image_0996.jpg,84569.5
image_1303.jpg,33009.98
image_0893.jpg,183931.98
image_0713.jpg,393561.47
image_0965.jpg,2361157.95
image_0562.jpg,10091.93
image_0536.jpg,1397038.66
image_0351.jpg,4783667.77
image_0487.jpg,19986.91
image_1214.jpg,93082.86
image_0131.jpg,693143.0
image_0262.jpg,2285004.18
image_1217.jpg,27876.94
image_0514.jpg,600015.71
image_0005.jpg,757091.94
image_0106.jpg,1329492.66
image_0994.jpg,17684.59
image_0025.jpg,600626.87
image_1351.jpg,239551.85
image_1000.jpg,1457068.13
image_0359.jpg,16872.6
image_0296.jpg,11917.95
image_1067.jpg,48151.31
image_0330.jpg,297057.65
image_0520.jpg,3600031.7
image_1002.jpg,267505.98
image_0026.jpg,243151.17
image_0028.jpg,7310.23
image_0590.jpg,46042.07
image_1229.jpg,207390.07
image_1140.jpg,1143661.08
image_0202.jpg,18834.21
image_1134.jpg,19327.82
image_0273.jpg,573044.44
image_1084.jpg,277223.81
image_1173.jpg,1268186.19
image_0730.jpg,710243.93
image_1356.jpg,102616.14
image_0843.jpg,76702.83
image_0275.jpg,3579095.24
image_0192.jpg,3221376.65
image_0856.jpg,146589.89
image_1294.jpg,309051.08
image_1311.jpg,8538483.46
image_1014.jpg,4821.7
image_0112.jpg,27274.59
image_0639.jpg,46037.07
image_1194.jpg,522578.65
image_0493.jpg,49729.22
image_0230.jpg,169217.58
image_0782.jpg,13847241.89
image_0720.jpg,6033.94
image_0015.jpg,624019.95
image_0130.jpg,114083.67
image_0896.jpg,2205.84
image_0507.jpg,89949.18
image_0234.jpg,231912.5
image_0168.jpg,5102302.77
image_1069.jpg,477249.04
image_0415.jpg,394451.9
image_1157.jpg,50009.58
image_0800.jpg,57891.15
image_0764.jpg,111999.7
image_1344.jpg,172987.7
image_0497.jpg,17647.34
image_0339.jpg,56978.68
image_0134.jpg,2764677.73
image_0011.jpg,6470.54
image_1308.jpg,9550.33
image_0591.jpg,1689.38
image_0727.jpg,23802.61
image_0534.jpg,1566610.07
image_0198.jpg,243192.56
image_0120.jpg,61292.69
image_0440.jpg,637066.52
image_0739.jpg,11458.8
image_0979.jpg,2680740.13
image_0878.jpg,309858.99
image_1089.jpg,156051.8
image_0928.jpg,327344.02
image_1283.jpg,1248125.55
image_0449.jpg,37648.41
image_1040.jpg,452189.75
image_0573.jpg,61205.0
image_1358.jpg,699394.26
image_0159.jpg,372304.42
image_0414.jpg,14311447.15
image_0873.jpg,116172.57
image_1037.jpg,105953.66
image_1338.jpg,12150473.95
image_1225.jpg,351908.49
image_1213.jpg,308559.16
image_0894.jpg,2635.6
image_0313.jpg,493727.44
image_0257.jpg,2309.67
image_0538.jpg,2777649.2
image_1200.jpg,38368.73
image_0813.jpg,300638.5
image_1239.jpg,34454.47
image_1094.jpg,196924.62
image_1153.jpg,74751.94
image_0904.jpg,18112.07
image_0505.jpg,2454132.39
image_0148.jpg,12421722.36
image_0289.jpg,324963.01
image_0638.jpg,50084.84
image_0122.jpg,10803.2
image_0592.jpg,2328669.81
image_0889.jpg,1841997.4
image_0453.jpg,789057.01
image_0605.jpg,978799.12
image_0674.jpg,556281.49
image_0375.jpg,7564.34
image_0399.jpg,5836613.51
